"Title","Rating","Reviews","Phone","Industry","Address","Website","Google Maps Link"
"Cleric Softech Private Limited (Previously it was Cleric Technology Private Limited)","4.8","143","086000 0441","Software company CTPL Second floor above Chandra trading company near Petrol PumpClosed ⋅ Opens 10 am","086000 04416","http://www.clerictechnology.com/","https://www.google.com/maps/place/Cleric+Softech+Private+Limited+%28Previously+it+was+Cleric+Technology+Private+Limited%29/data=!4m7!3m6!1s0x3bd4bf0a02791c2b:0xe79b3e20e49fe45!8m2!3d21.1134472!4d79.0440228!16s%2Fg%2F11j79ryd4_!19sChIJKxx5Agq_1DsRRf5JDuKzeQ4?authuser=0&hl=en&rclk=1"
"SSIT Private Limited","4.6","181","096579 5918","Software company  FCI Housing Society Plot no 9Closed ⋅ Opens 8 am","096579 59184","https://www.ssinfotech.org/","https://www.google.com/maps/place/SSIT+Private+Limited/data=!4m7!3m6!1s0x3bd4bf81ff828be9:0xc6484c697b91de88!8m2!3d21.0974344!4d79.0746605!16s%2Fg%2F11b5pj6tf8!19sChIJ6YuC_4G_1DsRiN6Re2lMSMY?authuser=0&hl=en&rclk=1"
"Kizora Software Private Limited","4.5","71","080804 6675","Software company  Plot No","12 First Floor","https://www.kizora.com/","https://www.google.com/maps/place/Kizora+Software+Private+Limited/data=!4m7!3m6!1s0x3bd4c06f372bdb9f:0x810ffb558026255!8m2!3d21.1361887!4d79.0514435!16s%2Fg%2F1tcx5gnq!19sChIJn9srN2_A1DsRVWICWLX_EAg?authuser=0&hl=en&rclk=1"
"IAMFIRST Digition Solutions Pvt Ltd","4.5","57","077578 5404","Software company Besides Port O Gomez Restaurent 11 Ambazari RdOpen","","http://iamfirst.in/","https://www.google.com/maps/place/IAMFIRST+Digition+Solutions+Pvt+Ltd/data=!4m7!3m6!1s0x3bd4c13a7dc5f35f:0x88c945a2af16062b!8m2!3d21.1314484!4d79.0527461!16s%2Fg%2F11f5ps81y1!19sChIJX_PFfTrB1DsRKwYWr6JFyYg?authuser=0&hl=en&rclk=1"
"Lighthouse Info Systems Pvt. Ltd.","4.5","186","086000 0493","Software company  14/4 IT Park RoadClosed ⋅ Opens 9:30 am","086000 04931","https://www.lighthouseindia.com/","https://www.google.com/maps/place/Lighthouse+Info+Systems+Pvt.+Ltd./data=!4m7!3m6!1s0x3bd4c075dd7fb64b:0xdc298405d2ad9241!8m2!3d21.1203308!4d79.047027!16s%2Fg%2F1vbnmw4b!19sChIJS7Z_3XXA1DsRQZKt0gWEKdw?authuser=0&hl=en&rclk=1"
"CodebergIT (Hiring & Tech Partner)","4.9","48","070306 8777","Software company  31 Khobragade Layout Gajanan Nagar Dighori Naka Umred RdClosed ⋅ Opens 10:30 am","070306 87775","http://codebergit.com/","https://www.google.com/maps/place/CodebergIT+%28Hiring+%26+Tech+Partner%29/data=!4m7!3m6!1s0x3bd4b93e311917b9:0xf6150de3cb0ccf37!8m2!3d21.1060824!4d79.1404949!16s%2Fg%2F11ghpzb2fz!19sChIJuRcZMT651DsRN88My-MNFfY?authuser=0&hl=en&rclk=1"
"PROBUZ TECHNOLOGIES PVT LTD","4.5","110","078750 0667","Software company  205Closed ⋅ Opens 10 am","078750 06677","https://www.probuztech.in/","https://www.google.com/maps/place/PROBUZ+TECHNOLOGIES+PVT+LTD/data=!4m7!3m6!1s0x3bd4bf12e771c019:0xe5884397b38b822e!8m2!3d21.0960494!4d79.0780867!16s%2Fg%2F1pxq7z6d9!19sChIJGcBx5xK_1DsRLoKLs5dDiOU?authuser=0&hl=en&rclk=1"
"Pixel Values Technolabs | Software Company","4.7","52","098223 6779","Software company 35 Swapna Apartment beside Mantri SadanClosed ⋅ Opens 10 am","098223 67795","https://www.pixelvalues.com/","https://www.google.com/maps/place/Pixel+Values+Technolabs+%7C+Software+Company/data=!4m7!3m6!1s0x3bd4c1719a4eae8d:0xc2612732576f334b!8m2!3d21.138222!4d79.0572739!16s%2Fg%2F11hf1_zy7b!19sChIJja5OmnHB1DsRSzNvVzInYcI?authuser=0&hl=en&rclk=1"
"Virtual Galaxy Infotech Ltd.","4.7","94","062626 8686","Software company  Chhatrapati Square Plot No 3 Ring RoadClosed ⋅ Opens 9:30 am","062626 86865","","https://www.google.com/maps/place/Virtual+Galaxy+Infotech+Ltd./data=!4m7!3m6!1s0x3bd4bf6f8a6ec307:0xefb330a3116cb1e3!8m2!3d21.1115927!4d79.0691353!16s%2Fg%2F1tfk7gq1!19sChIJB8Nuim-_1DsR47FsEaMws-8?authuser=0&hl=en&rclk=1"
"Ocean Software Technologies","4.6","55","094236 8585","Software company SH No A-002 Plot No 14Open","","http://www.oceansofttech.net/","https://www.google.com/maps/place/Ocean+Software+Technologies/data=!4m7!3m6!1s0x3bd4b8a174000003:0xa891933da8584330!8m2!3d21.132276!4d79.1306492!16s%2Fg%2F11c1vndt1q!19sChIJAwAAdKG41DsRMENYqD2Tkag?authuser=0&hl=en&rclk=1"
"All Indian IT Services, Nagpur","4.6","21","099229 9526","Software company  Plot No","67 Mukhraji Bhavan","https://www.allindianitservices.com/","https://www.google.com/maps/place/All+Indian+IT+Services,+Nagpur/data=!4m7!3m6!1s0x3bd4c07e4d31ee15:0x6b2d0d757d943a70!8m2!3d21.1256521!4d79.0598957!16s%2Fg%2F11hd4xpb24!19sChIJFe4xTX7A1DsRcDqUfXUNLWs?authuser=0&hl=en&rclk=1"
"Ceinsys Tech Limited","4.0","363","712 224 9358","Software company  IT Park RdClosed ⋅ Opens 9:30 am","0712 224 9358","http://www.ceinsys.com/","https://www.google.com/maps/place/Ceinsys+Tech+Limited/data=!4m7!3m6!1s0x3bd4c076421a27b7:0x61d65c24632ffb4e!8m2!3d21.1209137!4d79.0490707!16s%2Fg%2F1tdkkpbc!19sChIJtycaQnbA1DsRTvsvYyRc1mE?authuser=0&hl=en&rclk=1"
"AliGn Infotech Pvt. Ltd. Nagpur","4.3","39","","Software company 429C+RQJOpen","","","https://www.google.com/maps/place/AliGn+Infotech+Pvt.+Ltd.+Nagpur/data=!4m7!3m6!1s0x3bd4c19483495479:0xbdf0aabd04db1004!8m2!3d21.1195826!4d79.0218985!16s%2Fg%2F11j20dwgsj!19sChIJeVRJg5TB1DsRBBDbBL2q8L0?authuser=0&hl=en&rclk=1"
"Axiom TechGuru Pvt. Ltd.","4.1","240","096239 1006","Software company IT Park Rd Opposite Shree Datta MandirClosed ⋅ Opens 9 am","096239 10069","https://www.axiomtechguru.com/","https://www.google.com/maps/place/Axiom+TechGuru+Pvt.+Ltd./data=!4m7!3m6!1s0x3bd4bf469f911b75:0x75644cb26344efc9!8m2!3d21.115921!4d79.0464593!16s%2Fg%2F11dym2mzvb!19sChIJdRuRn0a_1DsRye9EY7JMZHU?authuser=0&hl=en&rclk=1"
"STOP & THINK InfoConnect Private Limited","4.5","16","095959 3926","Software company STOP & THINK 4/82 near Parivartan Coching ClassesClosed ⋅ Opens 8 am","095959 39264","http://www.stopnthinks.com/","https://www.google.com/maps/place/STOP+%26+THINK+InfoConnect+Private+Limited/data=!4m7!3m6!1s0x3bd4bf55246642cd:0xa1215058f17831f4!8m2!3d21.122472!4d79.111207!16s%2Fg%2F11bwl2z459!19sChIJzUJmJFW_1DsR9DF48VhQIaE?authuser=0&hl=en&rclk=1"
"TechnoBase IT Solutions Pvt Ltd","4.2","80","097620 0033","Software company Junipers-Hemant Building 1st Floor Plot No 2 Juniper Building IT Park S Ambazari RdClosed ⋅ Opens 9:30 am","097620 00333","https://technobase.in/","https://www.google.com/maps/place/TechnoBase+IT+Solutions+Pvt+Ltd/data=!4m7!3m6!1s0x3bd4c061bfffffff:0x37e083b2e5b11c60!8m2!3d21.1217649!4d79.0471787!16s%2Fg%2F1v2kvxgb!19sChIJ____v2HA1DsRYByx5bKD4Dc?authuser=0&hl=en&rclk=1"
"ArenaITech Pvt. Ltd. - Software Company in Nagpur","4.8","11","092262 2345","Software company 302 Medical Store Umashankar Apartment beside DharampethClosed ⋅ Opens 9:30 am","092262 23456","http://www.arenaitech.com/","https://www.google.com/maps/place/ArenaITech+Pvt.+Ltd.+-+Software+Company+in+Nagpur/data=!4m7!3m6!1s0x3bd4c12b52678389:0x64cf0c99d8fd24e4!8m2!3d21.1438809!4d79.0581889!16s%2Fg%2F11g4lg85yp!19sChIJiYNnUivB1DsR5CT92JkMz2Q?authuser=0&hl=en&rclk=1"
"Novatech Software","3.9","68","072198 6733","Software company 103 Infotech Tower S Ambazari Rd IT Park Parsodi Gopal Nagar opp VNITClosed ⋅ Opens 9 am","072198 67337","http://www.novatechsoftware.com/","https://www.google.com/maps/place/Novatech+Software/data=!4m7!3m6!1s0x3bd4c0766739b3d9:0x821fea99c00e1e06!8m2!3d21.1214145!4d79.0485889!16s%2Fg%2F12626dkw5!19sChIJ2bM5Z3bA1DsRBh4OwJnqH4I?authuser=0&hl=en&rclk=1"
"Antsglobe Technologies","3.6","53","097669 1404","Software company 1st Floor 379 opposite Zero Mile Metro StationOpen","","https://www.antsglobe.com/","https://www.google.com/maps/place/Antsglobe+Technologies/data=!4m7!3m6!1s0x3bd4c72ac0000103:0x762db129c74dc4b9!8m2!3d21.1465253!4d79.0815398!16s%2Fg%2F126180lc9!19sChIJAwEAwCrH1DsRucRNxymxLXY?authuser=0&hl=en&rclk=1"
"Nass Technologies - Software Development & IT Training","4.7","80","082372 6691","Software company  Plot No 2 Nass Technologies RdClosed ⋅ Opens 9 am","082372 66913","http://www.nasstechnologies.com/","https://www.google.com/maps/place/Nass+Technologies+-+Software+Development+%26+IT+Training/data=!4m7!3m6!1s0x3bd4c1a76f7bee1f:0xfbec0588a9984717!8m2!3d21.1824921!4d79.0645025!16s%2Fg%2F11b7vvzzkv!19sChIJH-57b6fB1DsRF0eYqYgF7Ps?authuser=0&hl=en&rclk=1"
"Enable IT Solutions Pvt. Ltd.","4.6","32","712 224 2991","Software company 4th Floor Bus Stop Plot No-14 Gayatri Enclave near Pratap NagarClosed ⋅ Opens 9:30 am","0712 224 2991","http://www.enitsol.com/","https://www.google.com/maps/place/Enable+IT+Solutions+Pvt.+Ltd./data=!4m7!3m6!1s0x3bd4bf893de99313:0x33933805f917a021!8m2!3d21.114638!4d79.0566393!16s%2Fg%2F1q6kk3xyj!19sChIJE5PpPYm_1DsRIaAX-QU4kzM?authuser=0&hl=en&rclk=1"
"Centegix IT Solutions Private Limited","4.8","8","070200 1141","Software company Plot no 4 opp Ajith bakeryOpen ⋅ Closes 8:30 am ⋅ Reopens 10:30 am","070200 11419","http://www.centegix.in/","https://www.google.com/maps/place/Centegix+IT+Solutions+Private+Limited/data=!4m7!3m6!1s0x3bd4bf9a68e18169:0xed7d31f34b0c7bed!8m2!3d21.107953!4d79.0565012!16s%2Fg%2F11fhtz2bzl!19sChIJaYHhaJq_1DsR7XsMS_Mxfe0?authuser=0&hl=en&rclk=1"
"Harrier Information Systems Pvt. Ltd.","4.0","106","098600 0161","Software company Shanti PlazaClosed ⋅ Opens 9 am","098600 01615","https://www.harriersys.com/","https://www.google.com/maps/place/Harrier+Information+Systems+Pvt.+Ltd./data=!4m7!3m6!1s0x3bd4bf172b205be7:0xeb2653a9c3f70801!8m2!3d21.0886613!4d79.0813796!16s%2Fg%2F1tk1xhx1!19sChIJ51sgKxe_1DsRAQj3w6lTJus?authuser=0&hl=en&rclk=1"
"Nagpur Soft Tech - Digital Marketing Company","4.9","225","095952 3237","Software company  3rd floor Zal Complex near Nagpur FurnitureClosed ⋅ Opens 11 am","095952 32373","http://www.nagpursofttech.in/","https://www.google.com/maps/place/Nagpur+Soft+Tech+-+Digital+Marketing+Company/data=!4m7!3m6!1s0x3bd4c067315aa03f:0xca854b3a6b1560f8!8m2!3d21.1602963!4d79.0793121!16s%2Fg%2F11f3nm5sf6!19sChIJP6BaMWfA1DsR-GAVazpLhco?authuser=0&hl=en&rclk=1"
"Micropro Software Solutions Limited","3.6","110","712 254 1802","Software company  IT Park RdClosed ⋅ Opens 10 am","0712 254 1802","http://www.microproindia.com/","https://www.google.com/maps/place/Micropro+Software+Solutions+Limited/data=!4m7!3m6!1s0x3bd4c060285ff0f1:0xa2ce1d92ff9239b6!8m2!3d21.1192085!4d79.0471723!16s%2Fg%2F11b5_2xvbl!19sChIJ8fBfKGDA1DsRtjmS_5IdzqI?authuser=0&hl=en&rclk=1"
"Great Place IT Services","4.0","16","","Software company 13/1 IT Park RdOpen","","http://www.greatplaceitservices.com/","https://www.google.com/maps/place/Great+Place+IT+Services/data=!4m7!3m6!1s0x3bd4c07676926ec7:0x97c0ece93b946df1!8m2!3d21.1208011!4d79.0477805!16s%2Fg%2F11d_bgdfxc!19sChIJx26SdnbA1DsR8W2UO-nswJc?authuser=0&hl=en&rclk=1"
"Torana Inc. Nagpur","4.5","43","712 224 9004","Software company  4th Floor Junipers Hemant Building IT Park S Ambazari RdClosed ⋅ Opens 10 am","0712 224 9004","https://icedq.com/?utm_source=google&utm_medium=organic&utm_campaign=mybusiness&utm_content=nagpur-office","https://www.google.com/maps/place/Torana+Inc.+Nagpur/data=!4m7!3m6!1s0x3bd4c1c5f669fdf3:0xb5883c2f8d15cf9!8m2!3d21.1219596!4d79.0473492!16s%2Fg%2F11g4ln5n95!19sChIJ8_1p9sXB1DsR-VzR-MKDWAs?authuser=0&hl=en&rclk=1"
"Habron Information Technology Pvt. Ltd.","4.4","30","093262 6953","Software company Diglin ITPark S Ambazari RdClosed ⋅ Opens 11 am","093262 69535","http://www.habronsoftware.com/","https://www.google.com/maps/place/Habron+Information+Technology+Pvt.+Ltd./data=!4m7!3m6!1s0x3bd4c0bda46ad2cf:0xd3f0bc0852db5e57!8m2!3d21.1207646!4d79.0476883!16s%2Fg%2F1tfnx15v!19sChIJz9JqpL3A1DsRV17bUgi88NM?authuser=0&hl=en&rclk=1"
"iVizion Technology","4.8","41","090945 4654","Software company Surdham Apartments Central Park RdClosed ⋅ Opens 10 am","090945 46546","https://www.iviziontech.com/","https://www.google.com/maps/place/iVizion+Technology/data=!4m7!3m6!1s0x3bd4c08a97615f7f:0x3ea10d27e888ee47!8m2!3d21.1379016!4d79.0808643!16s%2Fg%2F12vt7nvmb!19sChIJf19hl4rA1DsRR-6I6CcNoT4?authuser=0&hl=en&rclk=1"
"Tirtha Infotech","4.6","10","077090 2089","Software company plot no 13 Chandak layoutClosed ⋅ Opens 9 am","077090 20896","","https://www.google.com/maps/place/Tirtha+Infotech/data=!4m7!3m6!1s0x3bd4bf8a40d20805:0xb22b338aa9ea45c8!8m2!3d21.1073675!4d79.0706719!16s%2Fg%2F11fhr07c__!19sChIJBQjSQIq_1DsRyEXqqYozK7I?authuser=0&hl=en&rclk=1"
"riLah Technologies","4.6","10","099600 9890","Software company 87-C/","2 Takli Fider Road Nelson Sq","http://rilah.com/","https://www.google.com/maps/place/riLah+Technologies/data=!4m7!3m6!1s0x3bd4c11b69d7234b:0x5233c3511f7bc5ba!8m2!3d21.1748298!4d79.0772996!16s%2Fg%2F11c52_4f9k!19sChIJSyPXaRvB1DsRusV7H1HDM1I?authuser=0&hl=en&rclk=1"
"ABCO COMPUTERS","4.6","43","063044 7816","Software company  Plot No 47 Corporation House 3379/47 Mankapur Ring RdOpen","","https://abcocomputers.com/","https://www.google.com/maps/place/ABCO+COMPUTERS/data=!4m7!3m6!1s0xbf46f3eb55d56bb:0x9da960259395a125!8m2!3d21.1130258!4d79.0605265!16s%2Fg%2F11shn034lp!19sChIJu1ZdtT5v9AsRJaGVkyVgqZ0?authuser=0&hl=en&rclk=1"
"Alif IT Solutions Pvt Ltd","4.1","33","075072 3155","Software company Block No 15 4th Floor JB Wing Mangalwari Complex Near Sadar Bazaar RoadClosed ⋅ Opens 10 am","075072 31555","http://www.alifitsolutions.com/","https://www.google.com/maps/place/Alif+IT+Solutions+Pvt+Ltd/data=!4m7!3m6!1s0x3bd4c0f8ff829c07:0xbd05a8ac90ff4be1!8m2!3d21.165373!4d79.08165!16s%2Fg%2F12hscb6qj!19sChIJB5yC__jA1DsR4Uv_kKyoBb0?authuser=0&hl=en&rclk=1"
"Techquadra Software Solutions","4.5","27","089995 5724","Software company  Jivan Chhaya Society Plot No 13 1st Floor Ring Road West near Halba Samaj SabhagruhClosed ⋅ Opens 9:30 am","089995 57246","https://www.techquadra.com/","https://www.google.com/maps/place/Techquadra+Software+Solutions/data=!4m7!3m6!1s0x3bd4bf558e7a9f2f:0x3628cf7808231c54!8m2!3d21.1119522!4d79.0465094!16s%2Fg%2F11dym7g32c!19sChIJL596jlW_1DsRVBwjCHjPKDY?authuser=0&hl=en&rclk=1"
"Premier technology group Pvt. Ltd.","4.0","152","712 664 4575","Software company  Ground Floor Wing - A Plot No 21 IT Park RdClosed ⋅ Opens 10 am","0712 664 4575","http://www.nicesoftwaresolutions.com/","https://www.google.com/maps/place/Premier+technology+group+Pvt.+Ltd./data=!4m7!3m6!1s0x3bd4c0c0118ae929:0x3f897c09e341863c!8m2!3d21.120014!4d79.0479401!16s%2Fg%2F11btx3xjp0!19sChIJKemKEcDA1DsRPIZB4wl8iT8?authuser=0&hl=en&rclk=1"
"ICEICO TECHNOLOGIES PVT. LTD.","4.3","106","080070 0428","Software company  Plot No 91Closed ⋅ Opens 10 am","080070 04287","http://iceico.in/","https://www.google.com/maps/place/ICEICO+TECHNOLOGIES+PVT.+LTD./data=!4m7!3m6!1s0x3bd4c74559f93a75:0x98069a3fbc53792b!8m2!3d21.1358195!4d79.116904!16s%2Fg%2F11f15ltd92!19sChIJdTr5WUXH1DsRK3lTvD-aBpg?authuser=0&hl=en&rclk=1"
"Inbase Technologies Private Limited","4.6","34","093734 3027","Software company Infotech Tower Plot no B/001 Gala no","004 S Ambazari Road","https://inbase.in/","https://www.google.com/maps/place/Inbase+Technologies+Private+Limited/data=!4m7!3m6!1s0x3bd4c07676a9531b:0x4b23145e49219978!8m2!3d21.1213669!4d79.048894!16s%2Fg%2F11j8k8gk4y!19sChIJG1OpdnbA1DsReJkhSV4UI0s?authuser=0&hl=en&rclk=1"
"Trust Systems & Software ( I ) Pvt Ltd","4.1","100","712 222 1656","Software company 11/4 IT Park RdClosed ⋅ Opens 9:30 am","0712 222 1656","http://www.softtrust.com/","https://www.google.com/maps/place/Trust+Systems+%26+Software+%28+I+%29+Pvt+Ltd/data=!4m7!3m6!1s0x3bd4bf8a24000001:0x88482bac2663e6a3!8m2!3d21.1207238!4d79.0486901!16s%2Fg%2F1td2sbw3!19sChIJAQAAJIq_1DsRo-ZjJqwrSIg?authuser=0&hl=en&rclk=1"
"Shadbox Infosystem Private Limited(Ruby on Rails company India)","4.9","31","","","","https://shadbox.com/","https://www.google.com/maps/place/Shadbox+Infosystem+Private+Limited%28Ruby+on+Rails+company+India%29/data=!4m7!3m6!1s0x3bd4c113b8110009:0x59cc7a6da49fd469!8m2!3d21.1862862!4d79.0681919!16s%2Fg%2F11srgn7g2m!19sChIJCQARuBPB1DsRadSfpG16zFk?authuser=0&hl=en&rclk=1"
"delaPlex Ltd.","4.2","71","712 257 1640","Software company Near 554/31 Utkarsh Nagar Katol RdClosed ⋅ Opens 10 am","0712 257 1640","http://www.delaplex.com/","https://www.google.com/maps/place/delaPlex+Ltd./data=!4m7!3m6!1s0x3bd4c0e17f9536ab:0xcf2211b3565fcc53!8m2!3d21.175545!4d79.050485!16s%2Fg%2F11_s_6xmp!19sChIJqzaVf-HA1DsRU8xfVrMRIs8?authuser=0&hl=en&rclk=1"
"Limbus Technology Pvt Ltd","4.4","14","093729 8773","Software company Fourth Floor Monarch Tower IT Park RdClosed ⋅ Opens 10 am","093729 87738","","https://www.google.com/maps/place/Limbus+Technology+Pvt+Ltd/data=!4m7!3m6!1s0x3bd4c061c7f93b39:0x5260e49bb5741ee3!8m2!3d21.1163662!4d79.0464243!16s%2Fg%2F11csrrvtdm!19sChIJOTv5x2HA1DsR4x50tZvkYFI?authuser=0&hl=en&rclk=1"
"TechnoVilla IT Services Pvt Ltd","4.2","10","091563 7242","Software company Flat No409 4th Floor Rahul Bazar Complex Hanuman GaliClosed ⋅ Opens 9:30 am","091563 72426","https://www.technovillaservices.com/","https://www.google.com/maps/place/TechnoVilla+IT+Services+Pvt+Ltd/data=!4m7!3m6!1s0x3bd4dd216e125eeb:0x98cdbf9b7eb6b5d2!8m2!3d21.1441951!4d79.0843691!16s%2Fg%2F11lffft32t!19sChIJ614SbiHd1DsR0rW2fpu_zZg?authuser=0&hl=en&rclk=1"
"SRS INFOSYSTEMS PVT LTD","4.4","18","098604 5776","Software company 1432nd Floor Thakre Bhawan 161 Abhyankar Nagar Rd near Tanjore RestaurantClosed ⋅ Opens 10 am","098604 57761","http://www.srs-infosystems.com/","https://www.google.com/maps/place/SRS+INFOSYSTEMS+PVT+LTD/data=!4m7!3m6!1s0x3bd4c07bbaaa0077:0x80dba82f6ed707fc!8m2!3d21.1260626!4d79.0573869!16s%2Fg%2F11b5wk5zmf!19sChIJdwCqunvA1DsR_AfXbi-o24A?authuser=0&hl=en&rclk=1"
"Software Technology Park Nagpur","4.4","17","","","","https://www.artxsoft.tech/","https://www.google.com/maps/place/Software+Technology+Park+Nagpur/data=!4m7!3m6!1s0x3bd4c0e402ed10c9:0x9bd3b244ada00efc!8m2!3d21.1612108!4d79.0815645!16s%2Fg%2F11bbth51x0!19sChIJyRDtAuTA1DsR_A6grUSy05s?authuser=0&hl=en&rclk=1"
"Microtron Technologies Nagpur","4.9","36","","","","","https://www.google.com/maps/place/Microtron+Technologies+Nagpur/data=!4m7!3m6!1s0x3bd4bfc4ba303197:0x570ce044c0857583!8m2!3d21.1107023!4d79.0418026!16s%2Fg%2F11h6ll4ktr!19sChIJlzEwusS_1DsRg3WFwETgDFc?authuser=0&hl=en&rclk=1"
"Urbonsolution : Website Design and Development , Digital Marketing ,IT Services","4.7","10","","Software company Pune Buldi SFS College RdOpen","","https://www.urbonsolution.com/","https://www.google.com/maps/place/Urbonsolution+:+Website+Design+and+Development+,+Digital+Marketing+,IT+Services/data=!4m7!3m6!1s0x3bd4c0fca5ea804d:0x20af4d45f6514ada!8m2!3d21.1408275!4d79.0787034!16s%2Fg%2F11hckl9h2s!19sChIJTYDqpfzA1DsR2kpR9kVNryA?authuser=0&hl=en&rclk=1"
