"Title","Rating","Reviews","Phone","Industry","Address","Website","Google Maps Link"
"Forest Office, Nagpur","3.7","11","712 256 1237","Government office 533M+56Q Temple Rd Near Zero Miles","0712 256 1237","http://mahaforest.gov.in/","https://www.google.com/maps/place/Forest+Office,+Nagpur/data=!4m7!3m6!1s0x3bd4c0ec28a2dc33:0x61cdaf1e6ab824d5!8m2!3d21.1529583!4d79.0830999!16s%2Fg%2F1q660l_rv!19sChIJM9yiKOzA1DsR1SS4ah6vzWE?authuser=0&hl=en&rclk=1"
"Administrative Building No 1","3.5","4","","","1 3","","https://www.google.com/maps/place/Administrative+Building+No+1/data=!4m7!3m6!1s0x3bd4c10509622c0d:0x5a77bada25c79440!8m2!3d21.156946!4d79.0699614!16s%2Fg%2F11krtbt3p9!19sChIJDSxiCQXB1DsRQJTHJdq6d1o?authuser=0&hl=en&rclk=1"
"State Excise Building, Nagpur","5.0","2","","","","","https://www.google.com/maps/place/State+Excise+Building,+Nagpur/data=!4m7!3m6!1s0x3bd4c1f0d66766cd:0x9f0680be6891702d!8m2!3d21.143564!4d79.0899138!16s%2Fg%2F11s5sfkp39!19sChIJzWZn1vDB1DsRLXCRaL6ABp8?authuser=0&hl=en&rclk=1"
"Ministry of Environment, Forest and Climate Change, Regional Office - Nagpur (West Central Zone)","4.8","4","","","","","https://www.google.com/maps/place/Ministry+of+Environment,+Forest+and+Climate+Change,+Regional+Office+-+Nagpur+%28West+Central+Zone%29/data=!4m7!3m6!1s0x3bd4c1acd45011f1:0x8ae1f843df736177!8m2!3d21.1576018!4d79.0751803!16s%2Fg%2F11fj18vm_f!19sChIJ8RFQ1KzB1DsRd2Fz30P44Yo?authuser=0&hl=en&rclk=1"
"PWD Special Project Division nagpur","3.7","9","","","","","https://www.google.com/maps/place/PWD+Special+Project+Division+nagpur/data=!4m7!3m6!1s0x3bd4c1ba62bfa551:0x32a5d26ef2ee4387!8m2!3d21.1559206!4d79.0623651!16s%2Fg%2F11h_f64m53!19sChIJUaW_YrrB1DsRh0Pu8m7SpTI?authuser=0&hl=en&rclk=1"
"Nagpur Municipal Corporation, Zonal Office,","3.0","3","","","","","https://www.google.com/maps/place/Nagpur+Municipal+Corporation,+Zonal+Office,/data=!4m7!3m6!1s0x3bd4c07eed000001:0x1b77b1a5873c0d79!8m2!3d21.1239605!4d79.0607981!16s%2Fg%2F11sskr77b6!19sChIJAQAA7X7A1DsReQ08h6Wxdxs?authuser=0&hl=en&rclk=1"
"MAHATMA PHULE BACKWARD CLASS DEVELOPMENT CORPORATION DISTRICT OFFICE NAGPUR","","","","","301 B wing Dr Babasaheb Ambedkar Samajik Nyay Bhawan","","https://www.google.com/maps/place/MAHATMA+PHULE+BACKWARD+CLASS+DEVELOPMENT+CORPORATION+DISTRICT+OFFICE+NAGPUR/data=!4m7!3m6!1s0x3bd4c17ac731d75b:0x1bf53734a4645118!8m2!3d21.126778!4d79.0722228!16s%2Fg%2F11t3t_mcnp!19sChIJW9cxx3rB1DsRGFFkpDQ39Rs?authuser=0&hl=en&rclk=1"
"Income Tax Office","4.5","35","712 254 4806","Government office  Aayakar BhavanClosed ⋅ Opens 10 am","0712 254 4806","https://office.incometaxindia.gov.in/nagpur/Pages/directory-officers.aspx","https://www.google.com/maps/place/Income+Tax+Office/data=!4m7!3m6!1s0x3bd4c0f3c0000001:0x6ddda34181c7324a!8m2!3d21.1616013!4d79.0679887!16s%2Fg%2F1tcvgk20!19sChIJAQAAwPPA1DsRSjLHgUGj3W0?authuser=0&hl=en&rclk=1"
"ESIC Sub Regional Office Nagpur","4.1","24","712 272 6365","Government office  43RX+","944 Panchadeep Bhavan","http://esic.nic.in/","https://www.google.com/maps/place/ESIC+Sub+Regional+Office+Nagpur/data=!4m7!3m6!1s0x3bd4c0c7aaaaaaab:0x356300bd00bfe4f!8m2!3d21.1408904!4d79.0978317!16s%2Fg%2F1tdkw3_f!19sChIJq6qqqsfA1DsRT_4L0AswVgM?authuser=0&hl=en&rclk=1"
"Department Of Vocational Education And Training Regional Office","4.2","6","712 256 5555","Government office 535C+7CCClosed ⋅ Opens 10 am","0712 256 5555","https://nagpur.dvet.gov.in/","https://www.google.com/maps/place/Department+Of+Vocational+Education+And+Training+Regional+Office/data=!4m7!3m6!1s0x3bd4c0fa319f0279:0xed7b4f0e693de395!8m2!3d21.1581838!4d79.0710245!16s%2Fg%2F11f2wpyt70!19sChIJeQKfMfrA1DsRleM9aQ5Pe-0?authuser=0&hl=en&rclk=1"
"Nagpur (Rural) Tehsil Office","3.8","24","","","","","https://www.google.com/maps/place/Nagpur+%28Rural%29+Tehsil+Office/data=!4m7!3m6!1s0x3bd4c0f047ca3c05:0xc540ce56355abe95!8m2!3d21.1508898!4d79.0634547!16s%2Fg%2F11c6s44flq!19sChIJBTzKR_DA1DsRlb5aNVbOQMU?authuser=0&hl=en&rclk=1"
"MJP OFFICE","3.8","100","","","","","https://www.google.com/maps/place/MJP+OFFICE/data=!4m7!3m6!1s0x3bd4c05aa1228e61:0x8686eb5145faa5b4!8m2!3d21.1543611!4d79.0539678!16s%2Fg%2F11b80hc4fx!19sChIJYY4ioVrA1DsRtKX6RVHrhoY?authuser=0&hl=en&rclk=1"
"Office Of District Collector, Nagpur","4.2","5","712 253 1755","Government office  5337+MJ9 Opposite Ladies Club Lawn","0712 253 1755","https://nagpur.gov.in/collectrate/","https://www.google.com/maps/place/Office+Of+District+Collector,+Nagpur/data=!4m7!3m6!1s0x3bd4c0f3c0000001:0x850102d0ec65225a!8m2!3d21.1541606!4d79.0641052!16s%2Fg%2F1th6c945!19sChIJAQAAwPPA1DsRWiJl7NACAYU?authuser=0&hl=en&rclk=1"
"JAI MAHAKALI ONLINE CENTRE RTO City Office Nagpur","3.8","833","098909 7511","Department of motor vehicles  4-2Closed ⋅ Opens 9 am","098909 75111","","https://www.google.com/maps/place/JAI+MAHAKALI+ONLINE+CENTRE+RTO+City+Office+Nagpur/data=!4m7!3m6!1s0x3bd4c0ee453efe01:0xdb1efe89ae1a04ac!8m2!3d21.1471148!4d79.0647207!16s%2Fg%2F11gh35v371!19sChIJAf4-Re7A1DsRrAQaron-Hts?authuser=0&hl=en&rclk=1"
"JDO OFFICE Nagpur","5.0","1","","","","","https://www.google.com/maps/place/JDO+OFFICE+Nagpur/data=!4m7!3m6!1s0x3bd4c0f0a3ab6623:0xb8b600b827fbce8a!8m2!3d21.1552786!4d79.0714027!16s%2Fg%2F11f4lhvwdy!19sChIJI2aro_DA1DsRis77J7gAtrg?authuser=0&hl=en&rclk=1"
"Zonal accounts office CBDT Nagpur","","","","","","","https://www.google.com/maps/place/Zonal+accounts+office+CBDT+Nagpur/data=!4m7!3m6!1s0x3bd4c1a4e42b8389:0xdc64ceaf6859fb53!8m2!3d21.1649518!4d79.0523233!16s%2Fg%2F11thqmdh4w!19sChIJiYMr5KTB1DsRU_tZaK_OZNw?authuser=0&hl=en&rclk=1"
"Employees' Provident Fund Organisation Regional Office, Nagpur","2.5","91","712 274 2012","Central Government Office  132-A Ridge Rd Tukdoji Putla Square","0712 274 2012","https://www.epfindia.gov.in/site_en/Contact_office_wise.php?id=MHEM#NAGPUR","https://www.google.com/maps/place/Employees%27+Provident+Fund+Organisation+Regional+Office,+Nagpur/data=!4m7!3m6!1s0x3bd4c0aa62b75ce5:0x98a90b72372aa2a7!8m2!3d21.1236762!4d79.1070512!16s%2Fg%2F1tcyjhkd!19sChIJ5Vy3YqrA1DsRp6IqN3ILqZg?authuser=0&hl=en&rclk=1"
"Central Board For Workers Education","4.5","6","712 223 3313","Government office 43J3+M7V Ambazari RdClosed ⋅ Opens 10 am","0712 223 3313","http://www.cbwe.gov.in/","https://www.google.com/maps/place/Central+Board+For+Workers+Education/data=!4m7!3m6!1s0x3bd4c092757d7017:0xbe634ba03018a610!8m2!3d21.1317318!4d79.0531679!16s%2Fg%2F1td2sbw6!19sChIJF3B9dZLA1DsREKYYMKBLY74?authuser=0&hl=en&rclk=1"
"Nagpur DIG Office","1.0","1","","","","","https://www.google.com/maps/place/Nagpur+DIG+Office/data=!4m7!3m6!1s0x3bd4c7a1d5773055:0x3a4da2c3e691976b!8m2!3d21.1495483!4d79.1578143!16s%2Fg%2F11gbfcbgw3!19sChIJVTB31aHH1DsRa5eR5sOiTTo?authuser=0&hl=en&rclk=1"
"Forest Survey of India","3.0","8","","","","","https://www.google.com/maps/place/Forest+Survey+of+India/data=!4m7!3m6!1s0x3bd4c04d674d32eb:0xfb34a9cdabb1e759!8m2!3d21.1647483!4d79.0528526!16s%2Fg%2F1tg2j3r1!19sChIJ6zJNZ03A1DsRWeexq82pNPs?authuser=0&hl=en&rclk=1"
"Joint controller of Legal Metrology nagpur region","4.0","4","712 254 0292","Government office Old Secertary Building Room 65 Civil Lines Civil Lines opposite GpoClosed ⋅ Opens 9:30 am","0712 254 0292","https://www.vaidhmapan.maharashtra.gov.in/","https://www.google.com/maps/place/Joint+controller+of+Legal+Metrology+nagpur+region/data=!4m7!3m6!1s0x3bd4c0f3c0000001:0xfffd2b0f5066d11f!8m2!3d21.1551421!4d79.0699161!16s%2Fg%2F1tqycz4p!19sChIJAQAAwPPA1DsRH9FmUA8r_f8?authuser=0&hl=en&rclk=1"
"Nagpur city head post office, nagpur mfl division office , aadhar card update centre","3.8","69","800 266 6868","Post office  City Post Office Itwari New Itwari Rd near Haldiram'sClosed ⋅ Opens 10 am","1800 266 6868","http://www.indiapost.gov.in/","https://www.google.com/maps/place/Nagpur+city+head+post+office,+nagpur+mfl+division+office+,+aadhar+card+update+centre/data=!4m7!3m6!1s0x3bd4c13234efc4ed:0x7caaf5674ba07d87!8m2!3d21.1527345!4d79.1092916!16s%2Fg%2F11rkcrrdm2!19sChIJ7cTvNDLB1DsRh32gS2f1qnw?authuser=0&hl=en&rclk=1"
"M.S.R.D.C. Supervisor Office","4.5","19","712 255 1088","Public works department 43WJ+79F Wardha RdClosed ⋅ Opens 10 am","0712 255 1088","","https://www.google.com/maps/place/M.S.R.D.C.+Supervisor+Office/data=!4m7!3m6!1s0x3bd4c0eca371c5bd:0x668c070565d63a4c!8m2!3d21.1456941!4d79.0809116!16s%2Fg%2F11bbtbrx7s!19sChIJvcVxo-zA1DsRTDrWZQUHjGY?authuser=0&hl=en&rclk=1"
"Vidhan Bhavan","4.4","109","","","","http://www.maharashtra.gov.in/","https://www.google.com/maps/place/Vidhan+Bhavan/data=!4m7!3m6!1s0x3bd4c0ee93d279bf:0x4d2e03305102eafd!8m2!3d21.1519641!4d79.0796376!16s%2Fm%2F0n8z6n1!19sChIJv3nSk-7A1DsR_eoCUTADLk0?authuser=0&hl=en&rclk=1"
"OFFICE OF THE ACOUNTANT GENERAL (AUDIT) - II MAHARASHTRA","3.9","73","712 256 5161","Government office  5348+F2V W High Ct RdClosed ⋅ Opens 10 am","0712 256 5161","","https://www.google.com/maps/place/OFFICE+OF+THE+ACOUNTANT+GENERAL+%28AUDIT%29+-+II+MAHARASHTRA/data=!4m7!3m6!1s0x3bd4c0f80261b891:0x73378debd9498cc1!8m2!3d21.156238!4d79.0650503!16s%2Fg%2F11c67r1n5b!19sChIJkbhhAvjA1DsRwYxJ2euNN3M?authuser=0&hl=en&rclk=1"
"Se Office","","","","","","","https://www.google.com/maps/place/Se+Office/data=!4m7!3m6!1s0x3bd4c1167b96ccf3:0xe8344a1e6686fbc3!8m2!3d21.1557209!4d79.0615614!16s%2Fg%2F11h6tjx3hr!19sChIJ88yWexbB1DsRw_uGZh5KNOg?authuser=0&hl=en&rclk=1"
"Town Planning Department","4.2","5","","","","http://townplanning.kerala.gov.in/","https://www.google.com/maps/place/Town+Planning+Department/data=!4m7!3m6!1s0x3bd4c0f9f5cb0f65:0xe5e7cad65bd34b59!8m2!3d21.156889!4d79.0699665!16s%2Fg%2F1hjgmrd_5!19sChIJZQ_L9fnA1DsRWUvTW9bK5-U?authuser=0&hl=en&rclk=1"
"RO NHAI Nagpur","3.3","3","","","","","https://www.google.com/maps/place/RO+NHAI+Nagpur/data=!4m7!3m6!1s0x3bd4c17c6b3d200f:0x919cca5031fc17ee!8m2!3d21.1530147!4d79.0772178!16s%2Fg%2F11qplz1lcj!19sChIJDyA9a3zB1DsR7hf8MVDKnJE?authuser=0&hl=en&rclk=1"
"District Sub Registrar Office , Nagpur","4.0","2","","","","","https://www.google.com/maps/place/District+Sub+Registrar+Office+,+Nagpur/data=!4m7!3m6!1s0x3bd4c046d3c8ba89:0xb3e5c13c913c1828!8m2!3d21.1483592!4d79.0451191!16s%2Fg%2F11b5znshcj!19sChIJibrI00bA1DsRKBg8kTzB5bM?authuser=0&hl=en&rclk=1"
"Passport Seva Kendra, Nagpur","4.2","952","800 258 1800","Passport office  community hall Ground and 1st floor Bilquish Plaza Sadiqabad 59 Koradi RdClosed ⋅ Opens 9 am","1800 258 1800","http://passportindia.gov.in/AppOnlineProject/welcomeLink","https://www.google.com/maps/place/Passport+Seva+Kendra,+Nagpur/data=!4m7!3m6!1s0x3bd4c10e86be36bb:0xb5a7ffa9a840a569!8m2!3d21.18476!4d79.0725903!16s%2Fg%2F1hm4t1jgs!19sChIJuza-hg7B1DsRaaVAqKn_p7U?authuser=0&hl=en&rclk=1"
"Vidarbha Irrigation Development Corporation","4.2","66","712 256 0347","Local government office  Sinchan Sewa Bhavan near Old Secretary BuildingClosed ⋅ Opens 8 am","0712 256 0347","","https://www.google.com/maps/place/Vidarbha+Irrigation+Development+Corporation/data=!4m7!3m6!1s0x3bd4c0f3c0000001:0x6706a66708bdff96!8m2!3d21.1547825!4d79.0708935!16s%2Fg%2F1v_w0v53!19sChIJAQAAwPPA1DsRlv-9CGemBmc?authuser=0&hl=en&rclk=1"
"Nagpur Distrct Election Office","3.0","4","","","","","https://www.google.com/maps/place/Nagpur+Distrct+Election+Office/data=!4m7!3m6!1s0x3bd4c0f0662ef907:0xb54cb10b5a9a2640!8m2!3d21.1546071!4d79.0736531!16s%2Fg%2F11cn5ptj48!19sChIJB_kuZvDA1DsRQCaaWguxTLU?authuser=0&hl=en&rclk=1"
"Sub Soil Survey Officer& Soil Exploration Workshop [WRD],Nagpur,","5.0","2","","","","","https://www.google.com/maps/place/Sub+Soil+Survey+Officer%26+Soil+Exploration+Workshop+%5BWRD%5D,Nagpur,/data=!4m7!3m6!1s0x3bd4c0fa572ef117:0x47d61277fcdd0cd0!8m2!3d21.1581538!4d79.0726557!16s%2Fg%2F11c1np1094!19sChIJF_EuV_rA1DsR0Azd_HcS1kc?authuser=0&hl=en&rclk=1"
"Zilla parishad nagpur","5.0","4","","","","https://www.nagpurzp.com/","https://www.google.com/maps/place/Zilla+parishad+nagpur/data=!4m7!3m6!1s0x3bd4c1bdef7ce4c3:0x424b200aa0c5c1dc!8m2!3d21.1574966!4d79.0671621!16s%2Fg%2F11vdb6nt47!19sChIJw-R8773B1DsR3MHFoAogS0I?authuser=0&hl=en&rclk=1"
"Public Works Department, Circle Office, Nagpur","","","","","","","https://www.google.com/maps/place/Public+Works+Department,+Circle+Office,+Nagpur/data=!4m7!3m6!1s0x3bd4c0f74ea91c85:0xb085b9d80d5e27e9!8m2!3d21.1545405!4d79.0697874!16s%2Fg%2F11ggzl_gyf!19sChIJhRypTvfA1DsR6SdeDdi5hbA?authuser=0&hl=en&rclk=1"
"PWD Office Sadar","3.5","10","","","","","https://www.google.com/maps/place/PWD+Office+Sadar/data=!4m7!3m6!1s0x3bd4c0e38a09ab15:0x4a4feffc37df57e6!8m2!3d21.1621078!4d79.0803784!16s%2Fg%2F11df37rkj3!19sChIJFasJiuPA1DsR5lffN_zvT0o?authuser=0&hl=en&rclk=1"
