Title,Rating,Reviews,Phone,Industry,Address,Website,Google Maps Link
Hospital Dr. Deeksha Sahu,,,,,,,https://www.google.com/maps/place/Hospital+Dr.+Deeksha+Sahu/data=!4m7!3m6!1s0x3bd4c73660839f3b:0x8b1e27db41e033ae!8m2!3d21.1567508!4d79.1718075!16s%2Fg%2F11y1x0t__8!19sChIJO5-DYDbH1DsRrjPgQdsnHos?authuser=0&hl=en&rclk=1
Sneh Multispeciality Hospital,4.5,4,084461 1175,Hospital  Plot no 2 Manewada RdOpen,,,https://www.google.com/maps/place/Sneh+Multispeciality+Hospital/data=!4m7!3m6!1s0x3bd4bfd75cac3bc5:0xeb81afea986eb372!8m2!3d21.1094355!4d79.10376!16s%2Fg%2F11ptz_ghs8!19sChIJxTusXNe_1DsRcrNumOqvges?authuser=0&hl=en&rclk=1
Bokad Hospital,3.9,11,093401 3348,General hospital  Krishnakunj Plot No 86 Shastri Layout Khamla Road Shastri Layout,093401 33489,,https://www.google.com/maps/place/Bokad+Hospital/data=!4m7!3m6!1s0x3bd4c0c011f8b8d1:0xba1423ab9ac4920!8m2!3d21.1084793!4d79.0613144!16s%2Fg%2F1td79m5f!19sChIJ0bj4EcDA1DsRIEmsuTpCoQs?authuser=0&hl=en&rclk=1
Kalpavruksha Multispeciality Hospital In Nagpur- Best Neurology Hospital in Nagpur | Best Critical Care Hospital in Nagpur,3.2,128,712 225 2118,Hospital  Plot No 87 Near Pragati Sabhagruh Kanphade Nagar Ring Road 440015Open,,https://kalpavrukshahospital.com/,https://www.google.com/maps/place/Kalpavruksha+Multispeciality+Hospital+In+Nagpur-+Best+Neurology+Hospital+in+Nagpur+%7C+Best+Critical+Care+Hospital+in+Nagpur/data=!4m7!3m6!1s0x3bd4bf7a45d3b4d9:0x7fa93620a3f83c59!8m2!3d21.1107402!4d79.0720821!16s%2Fg%2F11cs3_32_h!19sChIJ2bTTRXq_1DsRWTz4oyA2qX8?authuser=0&hl=en&rclk=1
Wellcure Ployclinic,5.0,7,,,,,https://www.google.com/maps/place/Wellcure+Ployclinic/data=!4m7!3m6!1s0x3bd4c17b997d928d:0x7c994fdd353271b!8m2!3d21.1917864!4d79.0787593!16s%2Fg%2F11gpnj5yg2!19sChIJjZJ9mXvB1DsRGydT0_2UyQc?authuser=0&hl=en&rclk=1
Abhinav Clinic Vidya Nagar Nagpur,,,090214 9829,,090214 98299,,https://www.google.com/maps/place/Abhinav+Clinic+Vidya+Nagar+Nagpur/data=!4m7!3m6!1s0x3bd4c7669b09527f:0x1e6d5e554b6ebfa8!8m2!3d21.1326065!4d79.1374713!16s%2Fg%2F11f4qxcym3!19sChIJf1IJm2bH1DsRqL9uS1VebR4?authuser=0&hl=en&rclk=1
GB Multicare Hospital,3.0,73,712 222 2243,General hospital  Plot No 25 Hill Rd Beside Panchsheel VachanalayaOpen,,http://www.gbmulticare.com/,https://www.google.com/maps/place/GB+Multicare+Hospital/data=!4m7!3m6!1s0x3bd4c06fbef00cdd:0xe52f3ce964559e3e!8m2!3d21.1325343!4d79.0515903!16s%2Fg%2F1q6ct20s4!19sChIJ3Qzwvm_A1DsRPp5VZOk8L-U?authuser=0&hl=en&rclk=1
NAGRIK PRATHMIK AAROGY KENDRA Shende nagar,2.7,3,,,,,https://www.google.com/maps/place/NAGRIK+PRATHMIK+AAROGY+KENDRA+Shende+nagar/data=!4m7!3m6!1s0x3bd4c1014c579883:0x4d9d330d1c55d513!8m2!3d21.1794682!4d79.1065025!16s%2Fg%2F11fqgwtv2l!19sChIJg5hXTAHB1DsRE9VVHA0znU0?authuser=0&hl=en&rclk=1
SHRIYAS MULTISPECIALITY HOSPITAL,5.0,1,,,,,https://www.google.com/maps/place/SHRIYAS+MULTISPECIALITY+HOSPITAL/data=!4m7!3m6!1s0x3bd4c10c8340d74b:0x6d402eb8e11e678a!8m2!3d21.188595!4d79.0703296!16s%2Fg%2F11tf1brqf0!19sChIJS9dAgwzB1DsRimce4bguQG0?authuser=0&hl=en&rclk=1
Mangla M madavi clinic,,,,,,,https://www.google.com/maps/place/Mangla+M+madavi+clinic/data=!4m7!3m6!1s0x3bd4c7c72fcf611d:0xf871a0c139a4c0dd!8m2!3d21.1418907!4d79.1361935!16s%2Fg%2F11fqj5nm1r!19sChIJHWHPL8fH1DsR3cCkOcGgcfg?authuser=0&hl=en&rclk=1
Rashid dawakhna,,,,,,,https://www.google.com/maps/place/Rashid+dawakhna/data=!4m7!3m6!1s0x3bd4c1006360180f:0x8704bfd29feccd2c!8m2!3d21.1571427!4d79.0979997!16s%2Fg%2F11vwxtmbxz!19sChIJDxhgYwDB1DsRLM3sn9K_BIc?authuser=0&hl=en&rclk=1
Pushp Homeopathy Clinic,5.0,3,,,,,https://www.google.com/maps/place/Pushp+Homeopathy+Clinic/data=!4m7!3m6!1s0x3bd4c13b569d48f3:0x801d65b0b4a9890c!8m2!3d21.1809883!4d79.0929109!16s%2Fg%2F11gg97h8mw!19sChIJ80idVjvB1DsRDImptLBlHYA?authuser=0&hl=en&rclk=1
Utkarsha Nursing Home,4.2,81,084460 6413,General hospital 3 Jai Hind Society Near Kachore Lawn Manish Nagar Besa-Beltarodi RoadOpen,,,https://www.google.com/maps/place/Utkarsha+Nursing+Home/data=!4m7!3m6!1s0x3bd4bf0dce61cb95:0x56e667708b55c109!8m2!3d21.0910049!4d79.0767332!16s%2Fg%2F1q64t9350!19sChIJlcthzg2_1DsRCcFVi3Bn5lY?authuser=0&hl=en&rclk=1
Utkarsha Nursing Home,4.2,81,084460 6413,General hospital 3 Jai Hind Society Near Kachore Lawn Manish Nagar Besa-Beltarodi RoadOpen,,,https://www.google.com/maps/place/Utkarsha+Nursing+Home/data=!4m7!3m6!1s0x3bd4bf0dce61cb95:0x56e667708b55c109!8m2!3d21.0910049!4d79.0767332!16s%2Fg%2F1q64t9350!19sChIJlcthzg2_1DsRCcFVi3Bn5lY?authuser=0&hl=en&rclk=1
